178,2046,4,907380000
274,119145,4.5,1466945283
295,27706,4,1117751456
153,63082,4,1335900886
16,2455,3.5,1166586146
314,2700,4,1105355205
590,592,3,836109171
73,2028,3.5,1461784345
442,1183,3.5,1084312997
517,236,3,844687253
106,4226,4,1085581263
461,497,5,1072838843
476,7317,2.5,1447327544
3,350,4,835355697
398,2761,3.5,1268905102
89,63876,4.5,1239775407
58,608,5,907762501
88,293,5,858623456
548,5097,3,1022242480
243,2707,4,956686092
269,4306,4.5,1314894322
428,48394,4.5,1170692369
511,647,3,951560888
498,2496,4,939768078
458,54503,3,1471384749
304,1088,3,1299437783
453,4973,5,1044681084
233,1372,4,955087130
354,34,0.5,1112269498
469,1270,3,1296191518
563,95,3.5,1167428859
576,4802,5,1012592163
109,500,5,843302196
548,3736,4,1189814634
588,1834,4,1112035454
421,1374,4,892823226
519,1894,3,945362083
126,920,2,1269735439
570,1608,4,965070810
469,2022,3.5,1296203392
532,720,4,1240401432
213,8961,3.5,1218405340
71,761,3,853954656
486,3361,4,1337748576
510,5015,4,1037842482
74,2582,3,1427170447
200,103235,4.5,1401481231
93,177,2,848526037
432,1210,4.5,1165546493
434,296,5,1417930528
458,5669,3,1471383649
426,5464,3,1112383908
532,5952,1,1240403132
31,2236,3,945276439
313,1466,3,959937286
27,47610,4.5,1352058666
120,2365,1,913233136
383,4025,3,1371827890
621,4310,2.5,1455532217
31,5703,3,1033880263
74,5266,3.5,1448953194
294,1240,3.5,1064616963
374,2443,3,938979970
653,101415,4,1449535463
381,122886,4,1451584145
3,410,3,835355532
162,480,4,837629488
16,2819,3,997938567
432,37733,4.5,1165548611
74,4367,1.5,1257229023
16,56563,4,1465793961
406,5796,2.5,1061358830
353,1278,4,1420521605
120,1687,3,913232894
345,1380,4,850726737
389,5349,4,1089481350
608,858,4.5,1118247224
129,2490,3,1049683204
482,56782,4.5,1437001625
599,1517,4,1008571412
408,3538,4,972162244
625,519,2,1019133230
519,546,1,945370191
152,300,3,847296802
548,2856,3,1199391541
510,3188,3,978758185
402,1320,5,977458551
510,1916,3,939340096
317,3967,3.5,1460823036
77,54259,3.5,1194384451
196,593,4,977725070
300,5385,4,1344185848
31,5689,4,1033880299
408,2336,5,962646429
231,555,5,1424847059
256,8985,1,1236983066
16,160567,4,1469330242
625,170,3,1019132497
349,1251,1,960838891
377,3201,4,974427354
462,2485,2.5,1091959911
313,1527,1,959931593
569,349,5,835002219
166,4532,2.5,1120068461
421,1259,5,892821725
565,1301,4,974713252
213,1197,4,1218403816
299,98124,5,1447368554
114,25,4,844884390
172,1747,3,950556329
437,2068,3,941458348
196,3175,4,976289202
84,7028,4.5,1156206134
292,5060,4.5,1111488414
143,4714,1,997097967
39,367,3,1416075151
120,1270,4,913681222
608,2003,3.5,1148586611
548,2356,0.5,1053173743
54,2761,1,955192571
403,46970,3,1443393899
400,357,4,841562392
313,1797,2,959938977
289,593,5,845862154
161,2639,4,974258004
581,5047,4.5,1156128633
481,44555,4,1272667616
641,1073,3,860950972
487,86911,3,1464121147
212,32,5,1460811900
548,3788,2,974850393
530,162,2.5,1386031529
587,260,3,1214234111
16,2599,3,997939021
57,1136,4,1467005321
591,344,3,848677376
548,1295,5,981313323
100,1304,5,938623675
16,2006,4,1035258747
16,535,3,1033345148
84,2716,4,1156206687
510,2674,3,978937273
343,1968,3,945125603
581,54503,3.5,1199491763
360,4069,0.5,1339227065
213,902,3.5,1227936983
427,8636,2.5,1310374343
546,1173,2,938566655
576,2612,2,1018058939
482,2360,5,1437001370
23,5903,4,1131663118
158,89774,4,1344511155
91,1580,4,875517358
312,510,3,898008246
16,3007,2.5,1361078485
354,1036,4,1157420800
451,80717,5,1475737052
476,80549,3,1447239826
149,2571,4.5,1059603925
213,5945,3,1218955083
283,4306,5,1111494513
548,1498,2,987185186
563,2571,5,1167426644
565,875,4,974840798
295,899,5,1047071274
214,52435,3,1462639668
235,1073,4.5,1213808850
549,231,4,857406576
94,7153,5,1304991683
428,2611,4,950656065
554,89745,5,1423011654
43,3996,2.5,1473258340
380,2720,3.5,1378179904
551,2058,4,942669848
387,1805,3,1047027690
86,230,2,837512519
62,56367,4.5,1216050547
523,4022,2.5,1391375639
482,55118,4,1437007396
503,1199,5,861322482
481,88125,4.5,1339283421
284,586,2,1114998225
125,1090,4.5,1147862264
588,231,0.5,1111348842
597,18,3.5,1139403101
58,1088,4,907764935
453,5464,4,1067731792
467,1259,5,944977789
472,1262,4,1239657957
204,39292,3.5,1226321658
666,2881,3,1046966927
581,73741,2,1274792834
384,494,4,852808842
323,3925,4,974698322
625,44665,3.5,1144951458
506,7013,2,1340410082
469,1237,3.5,1296195280
295,915,3,1048536450
545,79132,4,1435786926
403,69122,3,1443394522
8,1079,4,851867320
179,1228,5,1437425892
264,3503,1,1117842805
655,317,4,1145392052
312,3035,4,1091465526
538,908,5,879502466
354,5445,2,1142770249
60,50,5,1144756267
502,4306,4.5,1309492516
502,5669,4,1287248554
565,1080,5,974832624
77,44694,4.5,1194384512
576,2941,4,1012594876
57,85438,5,1467004005
313,1687,2,959931793
600,4447,4.5,1344136070
648,232,4,947292450
469,8620,3.5,1296193561
464,880,2,1050439606
381,71745,2,1284522674
534,2640,4,965315025
129,2,4,1049685256
496,589,4,846384274
190,2340,1,968094971
644,204,2,1372517894
244,485,3,1094224510
571,54286,5,1475783284
203,2683,3,1046145724
214,96861,2,1462638687
515,435,3,854116315
298,1265,4.5,1318705739
351,5010,4,1026761298
58,1387,5,907766022
431,8636,0.5,1111489217
79,1213,4.5,1274050993
39,7063,4.5,1389724072
74,7324,2.5,1257164378
235,3451,3,1213808139
665,38061,4.5,1343747037
119,2344,5,951009552
106,1801,3,1101116025
469,923,5,1296192929
453,3100,3,976425267
581,40815,3,1168657808
581,674,3.5,1217951064
581,152,3.5,1165292250
18,5952,4.5,1127469753
356,1333,4.5,1130106794
519,2574,3,945365345
479,7458,4.5,1446830493
31,1388,3,960918255
62,33615,2.5,1216487374
424,1196,4,1354570765
431,6530,3.5,1170411291
122,329,4,833058414
483,2649,5,949292196
149,1278,5,1059604712
530,3317,4,1343954048
240,3552,4,991859364
151,3534,3,1114307344
35,858,4,973746463
453,229,4,1077114985
214,1702,3,1462644086
608,4011,4.5,1113405796
462,2989,1.5,1093224416
520,99114,4.5,1468928138
389,1267,4.5,1119458331
541,5309,4.5,1168075355
137,364,4.5,1405977316
305,50851,4.5,1352655046
426,1220,4,1112383595
107,51086,4.5,1215761312
89,480,3,1239763722
135,2302,4,1361246094
417,520,2,841446970
58,1984,1,907765422
21,1378,3,1224042777
57,74416,4,1467004574
389,32298,3.5,1112169929
175,3897,4,1109621166
424,55830,3.5,1353701404
666,5377,4,1046967523
269,1625,3.5,1314895658
492,588,3,940797129
588,2951,3.5,1111103282
565,2710,5,974709091
526,5378,5,1024928940
406,3347,5,1097696297
453,3104,4,976421678
519,1012,4,945369201
31,2396,5,945117110
608,5388,3.5,1113408336
554,61160,3,1423011861
106,381,2.5,1088058623
433,47,5,1138382869
321,2010,4,1424366898
653,1197,4,1442692438
548,7018,3,1072254241
69,5349,4,1194742561
148,2542,5,1405202792
237,2712,4.5,1109968751
327,1127,4,966010015
16,2124,2,1033345050
284,480,3,1114997513
277,592,4,1321812611
16,3134,1,1044347881
562,6942,4,1172695670
103,1272,5,957980677
312,424,1.5,1062015313
393,1566,2,1226176907
112,2046,3.5,1098374461
538,89,3,879521128
131,2993,3.5,1139002739
62,4890,3.5,1216487437
538,948,4,879507044
131,1028,4,1138999778
215,1186,4,978417867
516,80463,5,1286399256
237,1086,3.5,1109969503
27,2329,4,1371811575
349,2026,4,960839472
565,3041,3,974838601
476,86882,3,1447255617
388,344,2,975142275
419,40339,3.5,1135358277
522,1876,3,1370072043
519,1344,3,945367520
453,3317,5,976419241
121,2640,3.5,1125523055
383,2571,3,1371773070
469,1020,3,1296193912
431,4616,5,1111579241
271,51255,5,1469306101
515,965,4,853894258
389,1921,4,946533914
304,68954,4,1299489710
625,33679,2,1168196708
16,3638,3.5,1345398289
356,8665,3.5,1209553981
24,1287,4,1148669816
625,2083,4,1019126899
560,953,5,903143418
97,5878,3,1223256810
16,318,2,997938727
621,81591,4,1455532250
625,6373,3,1104918778
256,5613,3.5,1236981207
214,3000,2.5,1462637734
225,468,4,828214012
264,4995,3,1117843498
389,30822,4,1112169847
657,2881,5,986243328
200,81535,3,1291652381
538,2,3,879521681
243,2802,5,956686579
530,4034,4.5,1353370913
520,589,4.5,1468759092
16,118696,1.5,1443384307
469,5267,3,1296203110
123,590,3,832772925
266,1171,2,960061070
16,103249,0.5,1465794267
96,4002,4,1025556197
112,2916,4,1097430665
213,3421,1.5,1218403236
373,242,3,958004753
457,3717,3.5,1432308374
461,162,3.5,1072837377
458,231,3,1471385154
357,2707,3,1168393665
251,2571,5,1469697267
374,25,4,938980304
312,2153,0.5,1062015794
581,1268,4,1155485402
484,33166,3,1465387555
630,458,5,841414272
307,1678,4,939722784
436,1580,5,891508001
542,2841,4,976830264
255,173,3,845157382
525,296,3,1256287686
204,6016,4,1226322059
418,1197,4.5,1112587073
266,1217,5,960056278
585,3578,3,1271884906
79,50658,5,1344518302
354,5152,3,1137410938
313,356,2,959934721
473,905,4,939071363
237,2019,5,1109966767
359,3436,2,957479864
351,2372,4,1009819833
62,616,1.5,1216050050
10,2490,3,938629681
591,193,3,848677837
440,316,4,1041114590
469,8337,3,1296194393
141,72641,3,1398070681
429,508,3,1304141271
227,4995,4,1243762720
469,2953,2.5,1296197562
519,1350,4,945366856
381,65642,3,1246081891
347,32,3,1044650722
112,1022,4,1098044804
166,5959,4,1111610222
57,8376,4,1467005493
581,55442,4,1217949460
596,661,4,965230022
48,153,4,832228859
126,1892,4,1269736632
519,2046,4,945369114
48,165,4,832228859
385,36519,3.5,1159735211
462,4022,3.5,1090907360
608,832,4,1113408654
241,951,4.5,1098943018
289,185,3,845862233
523,1097,3,1391350034
212,627,4,1460811735
